listid	participant	verb	subject	consequent	valence	question	response
1	86	love	chef	believe	negative	What proportion of chefs generally believe that their restaurants will be rated poorly?	0.18
1	3	love	chef	believe	negative	What proportion of chefs generally believe that their restaurants will be rated poorly?	0.14
1	32	love	chef	believe	negative	What proportion of chefs generally believe that their restaurants will be rated poorly?	0.13
1	75	love	chef	believe	negative	What proportion of chefs generally believe that their restaurants will be rated poorly?	0.23
1	6	love	chef	believe	negative	What proportion of chefs generally believe that their restaurants will be rated poorly?	0.0
1	39	love	chef	believe	negative	What proportion of chefs generally believe that their restaurants will be rated poorly?	0.0
1	72	love	chef	believe	negative	What proportion of chefs generally believe that their restaurants will be rated poorly?	0.0
1	24	love	chef	believe	negative	What proportion of chefs generally believe that their restaurants will be rated poorly?	0.08
1	4	love	chef	believe	negative	What proportion of chefs generally believe that their restaurants will be rated poorly?	0.05
1	28	love	chef	believe	negative	What proportion of chefs generally believe that their restaurants will be rated poorly?	0.03
1	22	love	chef	believe	negative	What proportion of chefs generally believe that their restaurants will be rated poorly?	0.22
1	5	love	chef	believe	negative	What proportion of chefs generally believe that their restaurants will be rated poorly?	0.16
1	57	love	chef	believe	negative	What proportion of chefs generally believe that their restaurants will be rated poorly?	0.05
1	9	love	chef	believe	negative	What proportion of chefs generally believe that their restaurants will be rated poorly?	0.0
1	13	love	chef	believe	negative	What proportion of chefs generally believe that their restaurants will be rated poorly?	0.15
1	73	love	chef	believe	negative	What proportion of chefs generally believe that their restaurants will be rated poorly?	0.0
1	92	love	chef	believe	negative	What proportion of chefs generally believe that their restaurants will be rated poorly?	0.0
1	97	love	chef	believe	negative	What proportion of chefs generally believe that their restaurants will be rated poorly?	0.06
1	10	love	chef	believe	negative	What proportion of chefs generally believe that their restaurants will be rated poorly?	0.08
1	48	love	chef	believe	negative	What proportion of chefs generally believe that their restaurants will be rated poorly?	0.4
1	41	love	chef	believe	negative	What proportion of chefs generally believe that their restaurants will be rated poorly?	0.16
3	0	worry	batter	want	positive	What proportion of batters generally want their hits to be home runs?	1.0
3	17	worry	batter	want	positive	What proportion of batters generally want their hits to be home runs?	1.0
3	43	worry	batter	want	positive	What proportion of batters generally want their hits to be home runs?	0.78
3	87	worry	batter	want	positive	What proportion of batters generally want their hits to be home runs?	1.0
3	14	worry	batter	want	positive	What proportion of batters generally want their hits to be home runs?	0.99
3	11	worry	batter	want	positive	What proportion of batters generally want their hits to be home runs?	0.99
3	99	worry	batter	want	positive	What proportion of batters generally want their hits to be home runs?	1.0
3	55	worry	batter	want	positive	What proportion of batters generally want their hits to be home runs?	1.0
3	81	worry	batter	want	positive	What proportion of batters generally want their hits to be home runs?	0.97
3	77	worry	batter	want	positive	What proportion of batters generally want their hits to be home runs?	0.95
3	54	worry	batter	want	positive	What proportion of batters generally want their hits to be home runs?	0.92
3	53	worry	batter	want	positive	What proportion of batters generally want their hits to be home runs?	0.98
3	60	worry	batter	want	positive	What proportion of batters generally want their hits to be home runs?	0.93
3	79	worry	batter	want	positive	What proportion of batters generally want their hits to be home runs?	1.0
3	58	worry	batter	want	positive	What proportion of batters generally want their hits to be home runs?	1.0
3	8	worry	batter	want	positive	What proportion of batters generally want their hits to be home runs?	1.0
3	91	worry	batter	want	positive	What proportion of batters generally want their hits to be home runs?	1.0
3	40	worry	batter	want	positive	What proportion of batters generally want their hits to be home runs?	1.0
3	67	worry	batter	want	positive	What proportion of batters generally want their hits to be home runs?	1.0
3	94	worry	batter	want	positive	What proportion of batters generally want their hits to be home runs?	0.95
3	23	worry	batter	want	positive	What proportion of batters generally want their hits to be home runs?	0.95
3	80	worry	batter	want	positive	What proportion of batters generally want their hits to be home runs?	1.0
3	78	worry	batter	want	positive	What proportion of batters generally want their hits to be home runs?	0.96
3	35	worry	batter	want	positive	What proportion of batters generally want their hits to be home runs?	0.99
3	93	worry	batter	want	positive	What proportion of batters generally want their hits to be home runs?	1.0
1	46	worry	batter	believe	positive	What proportion of batters generally believe that their hits will be home runs?	0.67
1	56	worry	batter	believe	positive	What proportion of batters generally believe that their hits will be home runs?	0.6
1	70	worry	batter	believe	positive	What proportion of batters generally believe that their hits will be home runs?	0.2
1	42	worry	batter	believe	positive	What proportion of batters generally believe that their hits will be home runs?	0.2
1	86	worry	batter	believe	positive	What proportion of batters generally believe that their hits will be home runs?	0.43
1	3	worry	batter	believe	positive	What proportion of batters generally believe that their hits will be home runs?	0.44
1	32	worry	batter	believe	positive	What proportion of batters generally believe that their hits will be home runs?	0.28
1	75	worry	batter	believe	positive	What proportion of batters generally believe that their hits will be home runs?	0.74
1	6	worry	batter	believe	positive	What proportion of batters generally believe that their hits will be home runs?	0.28
1	39	worry	batter	believe	positive	What proportion of batters generally believe that their hits will be home runs?	0.6
1	72	worry	batter	believe	positive	What proportion of batters generally believe that their hits will be home runs?	1.0
1	24	worry	batter	believe	positive	What proportion of batters generally believe that their hits will be home runs?	0.62
1	4	worry	batter	believe	positive	What proportion of batters generally believe that their hits will be home runs?	0.95
1	28	worry	batter	believe	positive	What proportion of batters generally believe that their hits will be home runs?	0.8
1	22	worry	batter	believe	positive	What proportion of batters generally believe that their hits will be home runs?	0.86
1	5	worry	batter	believe	positive	What proportion of batters generally believe that their hits will be home runs?	0.21
1	57	worry	batter	believe	positive	What proportion of batters generally believe that their hits will be home runs?	0.78
1	9	worry	batter	believe	positive	What proportion of batters generally believe that their hits will be home runs?	0.97
1	13	worry	batter	believe	positive	What proportion of batters generally believe that their hits will be home runs?	0.7
1	73	worry	batter	believe	positive	What proportion of batters generally believe that their hits will be home runs?	0.82
1	92	worry	batter	believe	positive	What proportion of batters generally believe that their hits will be home runs?	0.6
