participant	list	presentationorder	verb	frame	response	nativeenglish	sentence
1	29	44	forbid	NP was Ved whether to VP	5	True	Someone was forbidden whether to do something.
1	29	45	forbid	NP Ved S	3	True	Someone forbade something happened.
1	29	46	forbid	NP Ved to NP whether S[+future]	1	True	Someone forbade to someone whether something happen.
1	29	47	forbid	NP was Ved that S[-tense]	1	True	Someone was forbidden that something happen.
1	29	48	forbid	NP was Ved to VP[+eventive]	7	True	Someone was forbidden to do something.
1	29	49	forbid	NP Ved about NP	6	True	Someone forbade about something.
1	29	50	forbid	NP Ved whether S[+future]	1	True	Someone forbade whether something would happen.
1	30	1	amaze	NP Ved NP	2	True	Someone amazed something.
1	30	2	amaze	NP was Ved	7	True	Someone was amazed.
1	30	3	amaze	NP Ved	6	True	Someone amazed.
1	30	4	amaze	NP Ved NP whichNP S	1	True	Someone amazed someone which thing happened.
1	30	5	amaze	NP Ved so	1	True	Someone amazed so.
1	30	6	amaze	NP was Ved whichNP S	5	True	Someone was amazed which thing happened.
1	30	7	amaze	NP Ved that S[-tense]	2	True	Someone amazed that something happen.
1	30	8	amaze	NP was Ved S	5	True	Someone was amazed something happened.
1	30	9	amaze	S, I V	1	True	Something happened, I amaze.
1	30	10	amaze	NP Ved NP that S[-tense]	1	True	Someone amazed someone that something happen.
1	30	11	amaze	NP Ved NP VP	1	True	Someone amazed someone do something.
1	30	12	amaze	NP Ved NP whether S	1	True	Someone amazed someone whether something happened.
1	30	13	amaze	NP was Ved so	5	True	Someone was amazed so.
1	30	14	amaze	NP was Ved about NP	7	True	Someone was amazed about something.
1	30	15	amaze	NP Ved NP VPing	1	True	Someone amazed someone doing something.
1	30	16	amaze	NP Ved that S[+future]	1	True	Someone amazed that something would happen.
1	30	17	amaze	NP Ved to VP[-eventive]	1	True	Someone amazed to have something.
1	30	18	amaze	NP was Ved that S	7	True	Someone was amazed that something happened.
1	30	19	amaze	NP Ved NP to VP[-eventive]	1	True	Someone amazed someone to have something.
1	30	20	amaze	NP Ved NP that S	1	True	Someone amazed someone that something happened.
1	30	21	amaze	NP was Ved to VP[-eventive]	6	True	Someone was amazed to have something.
1	30	22	amaze	NP was Ved whether S[+future]	1	True	Someone was amazed whether something would happen.
1	30	23	amaze	NP Ved VPing	5	True	Someone amazed doing something.
1	30	24	amaze	NP was Ved whether S	2	True	Someone was amazed whether something happened.
1	30	25	amaze	NP Ved NP to VP[+eventive]	1	True	Someone amazed someone to do something.
1	30	26	amaze	NP Ved NP whether S[+future]	1	True	Someone amazed someone whether something would happen.
1	30	27	amaze	NP Ved about whether S	1	True	Someone amazed about whether something happened.
1	30	28	amaze	NP Ved to NP that S[+future]	1	True	Someone amazed to someone that something would happen.
1	30	29	amaze	NP Ved to VP[+eventive]	1	True	Someone amazed to do something.
1	30	30	amaze	NP Ved NP that S[+future]	2	True	Someone amazed someone that something would happen.
1	30	31	amaze	NP Ved whether to VP	1	True	Someone amazed whether to do something.
1	30	32	amaze	NP was Ved that S[+future]	7	True	Someone was amazed that something would happen.
1	30	33	amaze	NP Ved for NP to VP	1	True	Someone amazed for something to happen.
1	30	34	amaze	NP was Ved whichNP to VP	4	True	Someone was amazed which thing to do.
1	30	35	amaze	NP Ved whichNP S	1	True	Someone amazed which thing happened.
1	30	36	amaze	NP Ved to NP that S	1	True	Someone amazed to someone that something happened.
1	30	37	amaze	NP Ved whether S	1	True	Someone amazed whether something happened.
1	30	38	amaze	NP Ved that S	5	True	Someone amazed that something happened.
1	30	39	amaze	NP Ved to NP that S[-tense]	2	True	Someone amazed to someone that something happen.
1	30	40	amaze	NP Ved NP to NP	1	True	Someone amazed something to someone.
1	30	41	amaze	NP Ved whichNP to VP	1	True	Someone amazed which thing to do.
1	30	42	amaze	NP was Ved about whether S	7	True	Someone was amazed about whether something happened.
1	30	43	amaze	NP Ved to NP whether S	1	True	Someone amazed to someone whether something happened.
1	30	44	amaze	NP was Ved whether to VP	2	True	Someone was amazed whether to do something.
1	30	45	amaze	NP Ved S	5	True	Someone amazed something happened.
1	30	46	amaze	NP Ved to NP whether S[+future]	1	True	Someone amazed to someone whether something happen.
1	30	47	amaze	NP was Ved that S[-tense]	4	True	Someone was amazed that something happen.
1	30	48	amaze	NP was Ved to VP[+eventive]	4	True	Someone was amazed to do something.
1	30	49	amaze	NP Ved about NP	2	True	Someone amazed about something.
1	30	50	amaze	NP Ved whether S[+future]	2	True	Someone amazed whether something would happen.
20	30	1	amaze	NP Ved NP	1	True	Someone amazed something.
20	30	2	amaze	NP was Ved	7	True	Someone was amazed.
20	30	3	amaze	NP Ved	6	True	Someone amazed.
20	30	4	amaze	NP Ved NP whichNP S	3	True	Someone amazed someone which thing happened.
20	30	5	amaze	NP Ved so	1	True	Someone amazed so.
20	30	6	amaze	NP was Ved whichNP S	6	True	Someone was amazed which thing happened.
20	30	7	amaze	NP Ved that S[-tense]	3	True	Someone amazed that something happen.
20	30	8	amaze	NP was Ved S	7	True	Someone was amazed something happened.
20	30	9	amaze	S, I V	1	True	Something happened, I amaze.
20	30	10	amaze	NP Ved NP that S[-tense]	3	True	Someone amazed someone that something happen.
20	30	11	amaze	NP Ved NP VP	1	True	Someone amazed someone do something.
20	30	12	amaze	NP Ved NP whether S	2	True	Someone amazed someone whether something happened.
20	30	13	amaze	NP was Ved so	1	True	Someone was amazed so.
20	30	14	amaze	NP was Ved about NP	7	True	Someone was amazed about something.
20	30	15	amaze	NP Ved NP VPing	6	True	Someone amazed someone doing something.
20	30	16	amaze	NP Ved that S[+future]	1	True	Someone amazed that something would happen.
20	30	17	amaze	NP Ved to VP[-eventive]	1	True	Someone amazed to have something.
20	30	18	amaze	NP was Ved that S	7	True	Someone was amazed that something happened.
20	30	19	amaze	NP Ved NP to VP[-eventive]	1	True	Someone amazed someone to have something.
20	30	20	amaze	NP Ved NP that S	3	True	Someone amazed someone that something happened.
20	30	21	amaze	NP was Ved to VP[-eventive]	7	True	Someone was amazed to have something.
20	30	22	amaze	NP was Ved whether S[+future]	1	True	Someone was amazed whether something would happen.
20	30	23	amaze	NP Ved VPing	3	True	Someone amazed doing something.
20	30	24	amaze	NP was Ved whether S	5	True	Someone was amazed whether something happened.
20	30	25	amaze	NP Ved NP to VP[+eventive]	1	True	Someone amazed someone to do something.
20	30	26	amaze	NP Ved NP whether S[+future]	1	True	Someone amazed someone whether something would happen.
20	30	27	amaze	NP Ved about whether S	1	True	Someone amazed about whether something happened.
20	30	28	amaze	NP Ved to NP that S[+future]	1	True	Someone amazed to someone that something would happen.
20	30	29	amaze	NP Ved to VP[+eventive]	4	True	Someone amazed to do something.
20	30	30	amaze	NP Ved NP that S[+future]	1	True	Someone amazed someone that something would happen.
20	30	31	amaze	NP Ved whether to VP	1	True	Someone amazed whether to do something.
20	30	32	amaze	NP was Ved that S[+future]	5	True	Someone was amazed that something would happen.
20	30	33	amaze	NP Ved for NP to VP	1	True	Someone amazed for something to happen.
20	30	34	amaze	NP was Ved whichNP to VP	3	True	Someone was amazed which thing to do.
20	30	35	amaze	NP Ved whichNP S	1	True	Someone amazed which thing happened.
20	30	36	amaze	NP Ved to NP that S	1	True	Someone amazed to someone that something happened.
20	30	37	amaze	NP Ved whether S	1	True	Someone amazed whether something happened.
20	30	38	amaze	NP Ved that S	3	True	Someone amazed that something happened.
20	30	39	amaze	NP Ved to NP that S[-tense]	1	True	Someone amazed to someone that something happen.
20	30	40	amaze	NP Ved NP to NP	1	True	Someone amazed something to someone.
20	30	41	amaze	NP Ved whichNP to VP	1	True	Someone amazed which thing to do.
20	30	42	amaze	NP was Ved about whether S	6	True	Someone was amazed about whether something happened.
20	30	43	amaze	NP Ved to NP whether S	1	True	Someone amazed to someone whether something happened.
20	30	44	amaze	NP was Ved whether to VP	1	True	Someone was amazed whether to do something.
20	30	45	amaze	NP Ved S	1	True	Someone amazed something happened.
20	30	46	amaze	NP Ved to NP whether S[+future]	1	True	Someone amazed to someone whether something happen.
20	30	47	amaze	NP was Ved that S[-tense]	2	True	Someone was amazed that something happen.
20	30	48	amaze	NP was Ved to VP[+eventive]	7	True	Someone was amazed to do something.
20	30	49	amaze	NP Ved about NP	4	True	Someone amazed about something.
20	30	50	amaze	NP Ved whether S[+future]	1	True	Someone amazed whether something would happen.
23	30	1	amaze	NP Ved NP	5	True	Someone amazed something.
23	30	2	amaze	NP was Ved	7	True	Someone was amazed.
23	30	3	amaze	NP Ved	5	True	Someone amazed.
23	30	4	amaze	NP Ved NP whichNP S	1	True	Someone amazed someone which thing happened.
23	30	5	amaze	NP Ved so	2	True	Someone amazed so.
23	30	6	amaze	NP was Ved whichNP S	1	True	Someone was amazed which thing happened.
23	30	7	amaze	NP Ved that S[-tense]	1	True	Someone amazed that something happen.
23	30	8	amaze	NP was Ved S	7	True	Someone was amazed something happened.
23	30	9	amaze	S, I V	1	True	Something happened, I amaze.
23	30	10	amaze	NP Ved NP that S[-tense]	1	True	Someone amazed someone that something happen.
23	30	11	amaze	NP Ved NP VP	1	True	Someone amazed someone do something.
23	30	12	amaze	NP Ved NP whether S	1	True	Someone amazed someone whether something happened.
23	30	13	amaze	NP was Ved so	7	True	Someone was amazed so.
23	30	14	amaze	NP was Ved about NP	7	True	Someone was amazed about something.
23	30	15	amaze	NP Ved NP VPing	5	True	Someone amazed someone doing something.
23	30	16	amaze	NP Ved that S[+future]	1	True	Someone amazed that something would happen.
23	30	17	amaze	NP Ved to VP[-eventive]	1	True	Someone amazed to have something.
23	30	18	amaze	NP was Ved that S	7	True	Someone was amazed that something happened.
23	30	19	amaze	NP Ved NP to VP[-eventive]	1	True	Someone amazed someone to have something.
23	30	20	amaze	NP Ved NP that S	1	True	Someone amazed someone that something happened.
23	30	21	amaze	NP was Ved to VP[-eventive]	5	True	Someone was amazed to have something.
23	30	22	amaze	NP was Ved whether S[+future]	2	True	Someone was amazed whether something would happen.
23	30	23	amaze	NP Ved VPing	1	True	Someone amazed doing something.
23	30	24	amaze	NP was Ved whether S	3	True	Someone was amazed whether something happened.
23	30	25	amaze	NP Ved NP to VP[+eventive]	1	True	Someone amazed someone to do something.
23	30	26	amaze	NP Ved NP whether S[+future]	1	True	Someone amazed someone whether something would happen.
23	30	27	amaze	NP Ved about whether S	1	True	Someone amazed about whether something happened.
23	30	28	amaze	NP Ved to NP that S[+future]	1	True	Someone amazed to someone that something would happen.
23	30	29	amaze	NP Ved to VP[+eventive]	1	True	Someone amazed to do something.
23	30	30	amaze	NP Ved NP that S[+future]	1	True	Someone amazed someone that something would happen.
23	30	31	amaze	NP Ved whether to VP	1	True	Someone amazed whether to do something.
23	30	32	amaze	NP was Ved that S[+future]	7	True	Someone was amazed that something would happen.
23	30	33	amaze	NP Ved for NP to VP	1	True	Someone amazed for something to happen.
23	30	34	amaze	NP was Ved whichNP to VP	1	True	Someone was amazed which thing to do.
23	30	35	amaze	NP Ved whichNP S	1	True	Someone amazed which thing happened.
23	30	36	amaze	NP Ved to NP that S	1	True	Someone amazed to someone that something happened.
23	30	37	amaze	NP Ved whether S	1	True	Someone amazed whether something happened.
23	30	38	amaze	NP Ved that S	1	True	Someone amazed that something happened.
23	30	39	amaze	NP Ved to NP that S[-tense]	1	True	Someone amazed to someone that something happen.
23	30	40	amaze	NP Ved NP to NP	1	True	Someone amazed something to someone.
23	30	41	amaze	NP Ved whichNP to VP	1	True	Someone amazed which thing to do.
23	30	42	amaze	NP was Ved about whether S	5	True	Someone was amazed about whether something happened.
23	30	43	amaze	NP Ved to NP whether S	1	True	Someone amazed to someone whether something happened.
23	30	44	amaze	NP was Ved whether to VP	1	True	Someone was amazed whether to do something.
23	30	45	amaze	NP Ved S	4	True	Someone amazed something happened.
23	30	46	amaze	NP Ved to NP whether S[+future]	1	True	Someone amazed to someone whether something happen.
23	30	47	amaze	NP was Ved that S[-tense]	7	True	Someone was amazed that something happen.
23	30	48	amaze	NP was Ved to VP[+eventive]	3	True	Someone was amazed to do something.
23	30	49	amaze	NP Ved about NP	1	True	Someone amazed about something.
23	30	50	amaze	NP Ved whether S[+future]	1	True	Someone amazed whether something would happen.
21	30	1	amaze	NP Ved NP	2	True	Someone amazed something.
21	30	2	amaze	NP was Ved	6	True	Someone was amazed.
21	30	3	amaze	NP Ved	4	True	Someone amazed.
21	30	4	amaze	NP Ved NP whichNP S	2	True	Someone amazed someone which thing happened.
21	30	5	amaze	NP Ved so	2	True	Someone amazed so.
21	30	6	amaze	NP was Ved whichNP S	3	True	Someone was amazed which thing happened.
21	30	7	amaze	NP Ved that S[-tense]	2	True	Someone amazed that something happen.
21	30	8	amaze	NP was Ved S	5	True	Someone was amazed something happened.
21	30	9	amaze	S, I V	2	True	Something happened, I amaze.
21	30	10	amaze	NP Ved NP that S[-tense]	2	True	Someone amazed someone that something happen.
21	30	11	amaze	NP Ved NP VP	2	True	Someone amazed someone do something.
21	30	12	amaze	NP Ved NP whether S	2	True	Someone amazed someone whether something happened.
21	30	13	amaze	NP was Ved so	3	True	Someone was amazed so.
21	30	14	amaze	NP was Ved about NP	5	True	Someone was amazed about something.
21	30	15	amaze	NP Ved NP VPing	2	True	Someone amazed someone doing something.
